date,total_value,cash,positions,is_rebalance,market_mode,nav,daily_return,benchmark,year,daily_ret
2018-01-18,1009034.5082000002,287.00820000006934,"{'510050': 87200, '510300': 59400, '510500': 37300, '159915': 143400}",False,bull,1.0090345082,0.005197660487299194,1.0452127659574468,2018,0.005197660487299194
2018-01-19,1010982.1139999998,1081.8139999998093,"{'510050': 67900, '510300': 53300, '512880': 157100, '510500': 32200, '159915': 115700}",True,bull,1.010982114,0.001930167684229378,1.0481141199226305,2018,0.001930167684229156
2018-01-22,1021704.4139999998,1081.8139999998093,"{'510050': 67900, '510300': 53300, '512880': 157100, '510500': 32200, '159915': 115700}",False,bull,1.0217044139999998,0.010605825614042219,1.061411992263056,2018,0.010605825614042441
2018-01-23,1025156.5139999997,1081.8139999998093,"{'510050': 67900, '510300': 53300, '512880': 157100, '510500': 32200, '159915': 115700}",False,bull,1.0251565139999996,0.0033787658668174014,1.0609284332688587,2018,0.0033787658668174014
2018-01-24,1038298.4139999999,1081.8139999998093,"{'510050': 67900, '510300': 53300, '512880': 157100, '510500': 32200, '159915': 115700}",False,bull,1.0382984139999998,0.0128194083737736,1.0616537717601546,2018,0.0128194083737736
2018-01-25,1030839.8139999998,1081.8139999998093,"{'510050': 67900, '510300': 53300, '512880': 157100, '510500': 32200, '159915': 115700}",False,bull,1.0308398139999997,-0.007183483957435843,1.0548839458413928,2018,-0.007183483957435843
2018-01-26,1037433.0512000001,843.0512000000454,"{'510050': 69900, '512880': 149700, '510300': 54300, '159915': 108900, '510500': 33900}",True,bull,1.0374330512,0.006395986175986357,1.0602030947775627,2018,0.006395986175986357
2018-01-29,1021228.8512,843.0512000000454,"{'510050': 69900, '512880': 149700, '510300': 54300, '159915': 108900, '510500': 33900}",False,bull,1.0212288512,-0.0156195139351466,1.040135396518375,2018,-0.0156195139351466
2018-01-30,1012459.2512000002,843.0512000000454,"{'510050': 69900, '512880': 149700, '510300': 54300, '159915': 108900, '510500': 33900}",False,bull,1.0124592512000001,-0.008587301455198038,1.0294970986460348,2018,-0.008587301455197927
2018-01-31,1001717.7511999999,843.0512000000454,"{'510050': 69900, '512880': 149700, '510300': 54300, '159915': 108900, '510500': 33900}",False,bull,1.0017177512,-0.010609315868533975,1.0326402321083172,2018,-0.010609315868533975
2018-02-01,990182.1512000001,843.0512000000454,"{'510050': 69900, '512880': 149700, '510300': 54300, '159915': 108900, '510500': 33900}",False,bull,0.9901821512000001,-0.011515818688628499,1.0253868471953578,2018,-0.011515818688628499
2018-02-02,992290.2877000002,607.6877000002423,"{'510050': 67600, '512880': 157100, '510300': 54300, '159915': 110100, '510500': 33600}",True,bull,0.9922902877000003,0.0021290390838144546,1.0316731141199227,2018,0.0021290390838142326
2018-02-05,993266.5877000003,607.6877000002423,"{'510050': 67600, '512880': 157100, '510300': 54300, '159915': 110100, '510500': 33600}",False,bull,0.9932665877000003,0.000983885473940349,1.030705996131528,2018,0.000983885473940349
2018-02-06,955259.9877000002,607.6877000002423,"{'510050': 67600, '512880': 157100, '510300': 54300, '159915': 110100, '510500': 33600}",False,bull,0.9552599877000002,-0.038264248964628766,1.0016924564796905,2018,-0.038264248964628766
2018-02-07,944546.2877000003,607.6877000002423,"{'510050': 67600, '512880': 157100, '510300': 54300, '159915': 110100, '510500': 33600}",False,bull,0.9445462877000004,-0.011215480746550877,0.9779980657640232,2018,-0.011215480746550988
2018-02-08,940823.7877000002,607.6877000002423,"{'510050': 67600, '512880': 157100, '510300': 54300, '159915': 110100, '510500': 33600}",False,bull,0.9408237877000002,-0.003941045609384131,0.9700193423597677,2018,-0.003941045609384131
2018-02-09,863838.6371000005,3675.237100000435,"{'510050': 50600, '512880': 118400, '510300': 41000, '159915': 86500, '510500': 25800, '511010': 1600}",True,bull,0.8638386371000005,-0.0818273853260052,0.9252901353965184,2018,-0.08182738532600531
2018-02-12,874156.1371000004,3675.237100000435,"{'510050': 50600, '512880': 118400, '510300': 41000, '159915': 86500, '510500': 25800, '511010': 1600}",False,bull,0.8741561371000004,0.011943781577815171,0.938588007736944,2018,0.011943781577815171
2018-02-13,880993.3371000004,3675.237100000435,"{'510050': 50600, '512880': 118400, '510300': 41000, '159915': 86500, '510500': 25800, '511010': 1600}",False,bull,0.8809933371000004,0.00782148601356547,0.9499516441005802,2018,0.007821486013565249
2018-02-14,882939.1371000005,3675.237100000435,"{'510050': 50600, '512880': 118400, '510300': 41000, '159915': 86500, '510500': 25800, '511010': 1600}",False,bull,0.8829391371000005,0.00220864326443726,0.9584139264990329,2018,0.002208643264437482
2018-02-22,895924.4371000004,3675.237100000435,"{'510050': 50600, '512880': 118400, '510300': 41000, '159915': 86500, '510500': 25800, '511010': 1600}",False,bull,0.8959244371000005,0.014706902723385928,0.9782398452611218,2018,0.014706902723385928
2018-02-23,899499.7653000006,1661.5653000005696,"{'511010': 2900, '510050': 41000, '510300': 33000, '159915': 66600, '510500': 19800, '512880': 105900}",True,bull,0.8994997653000005,0.003990658198333108,0.983558994197292,2018,0.003990658198333108
2018-02-26,911149.5653000006,1661.5653000005696,"{'511010': 2900, '510050': 41000, '510300': 33000, '159915': 66600, '510500': 19800, '512880': 105900}",False,bull,0.9111495653000006,0.012951420833461347,0.9961315280464217,2018,0.012951420833461347
2018-02-27,906886.4653000005,1661.5653000005696,"{'511010': 2900, '510050': 41000, '510300': 33000, '159915': 66600, '510500': 19800, '512880': 105900}",False,bull,0.9068864653000005,-0.004678814721923774,0.9818665377176015,2018,-0.004678814721923774
2018-02-28,904062.7653000007,1661.5653000005696,"{'511010': 2900, '510050': 41000, '510300': 33000, '159915': 66600, '510500': 19800, '512880': 105900}",False,bull,0.9040627653000006,-0.003113620180742016,0.9719535783365569,2018,-0.003113620180742016
2018-03-01,910727.2653000006,1661.5653000005696,"{'511010': 2900, '510050': 41000, '510300': 33000, '159915': 66600, '510500': 19800, '512880': 105900}",False,bull,0.9107272653000006,0.0073717226898382116,0.9789651837524178,2018,0.0073717226898382116
2018-03-02,900046.3584000005,1842.0584000005038,"{'511010': 2900, '159915': 60500, '510300': 33700, '510050': 43100, '510500': 19200, '512880': 104700}",True,bull,0.9000463584000005,-0.011727887488337974,0.9724371373307544,2018,-0.011727887488337863
2018-03-05,900871.9584000006,1842.0584000005038,"{'511010': 2900, '159915': 60500, '510300': 33700, '510050': 43100, '510500': 19200, '512880': 104700}",False,bull,0.9008719584000006,0.000917286084538782,0.9702611218568665,2018,0.000917286084538782
2018-03-06,908045.1584000005,1842.0584000005038,"{'511010': 2900, '159915': 60500, '510300': 33700, '510050': 43100, '510500': 19200, '512880': 104700}",False,bull,0.9080451584000006,0.007962507804927021,0.9847678916827853,2018,0.007962507804927021
2018-03-07,902955.3584000005,1842.0584000005038,"{'511010': 2900, '159915': 60500, '510300': 33700, '510050': 43100, '510500': 19200, '512880': 104700}",False,bull,0.9029553584000005,-0.005605227837972682,0.9767891682785299,2018,-0.005605227837972682
2018-03-08,907232.1584000004,1842.0584000005038,"{'511010': 2900, '159915': 60500, '510300': 33700, '510050': 43100, '510500': 19200, '512880': 104700}",False,bull,0.9072321584000004,0.004736446780246428,0.9867021276595745,2018,0.004736446780246428
2018-03-09,922889.1103000005,1479.5103000005474,"{'511010': 3000, '159915': 58700, '510050': 44100, '510300': 33200, '510500': 19200, '512880': 103300}",True,bull,0.9228891103000005,0.017257933104590117,0.9939555125725338,2018,0.017257933104590117
2018-03-12,927525.8103000005,1479.5103000005474,"{'511010': 3000, '159915': 58700, '510050': 44100, '510300': 33200, '510500': 19200, '512880': 103300}",False,bull,0.9275258103000005,0.005024113892180049,0.9968568665377177,2018,0.005024113892180049
2018-03-13,921728.8103000007,1479.5103000005474,"{'511010': 3000, '159915': 58700, '510050': 44100, '510300': 33200, '510500': 19200, '512880': 103300}",False,bull,0.9217288103000008,-0.006249960848124236,0.986218568665377,2018,-0.006249960848124347
2018-03-14,916813.9103000006,1479.5103000005474,"{'511010': 3000, '159915': 58700, '510050': 44100, '510300': 33200, '510500': 19200, '512880': 103300}",False,bull,0.9168139103000006,-0.005332262532187215,0.9828336557059962,2018,-0.005332262532187104
2018-03-15,918564.0103000005,1479.5103000005474,"{'511010': 3000, '159915': 58700, '510050': 44100, '510300': 33200, '510500': 19200, '512880': 103300}",False,bull,0.9185640103000006,0.0019088933755677662,0.9900870406189555,2018,0.0019088933755677662
2018-03-16,905093.1706000005,3487.6706000006525,"{'511010': 2900, '159915': 56800, '510050': 45000, '510300': 33800, '510500': 19300, '512880': 102400}",True,bull,0.9050931706000005,-0.014665107220563245,0.9792069632495164,2018,-0.014665107220563134
2018-03-19,909014.9706000006,3487.6706000006525,"{'511010': 2900, '159915': 56800, '510050': 45000, '510300': 33800, '510500': 19300, '512880': 102400}",False,bull,0.9090149706000006,0.004333034573004602,0.9845261121856866,2018,0.0043330345730043796
2018-03-20,910334.3706000006,3487.6706000006525,"{'511010': 2900, '159915': 56800, '510050': 45000, '510300': 33800, '510500': 19300, '512880': 102400}",False,bull,0.9103343706000006,0.0014514612439540109,0.9840425531914894,2018,0.001451461243954233
2018-03-21,906250.0706000006,3487.6706000006525,"{'511010': 2900, '159915': 56800, '510050': 45000, '510300': 33800, '510500': 19300, '512880': 102400}",False,bull,0.9062500706000005,-0.004486593203449019,0.9789651837524178,2018,-0.004486593203449019
2018-03-22,903085.8706000007,3487.6706000006525,"{'511010': 2900, '159915': 56800, '510050': 45000, '510300': 33800, '510500': 19300, '512880': 102400}",False,bull,0.9030858706000007,-0.0034915307624803216,0.9702611218568665,2018,-0.0034915307624803216
2018-03-23,867646.4993000006,13062.399300000689,"{'511010': 5300, '159915': 26500, '510500': 8800, '510050': 22300, '510300': 16900, '512880': 48600}",True,bull,0.8676464993000006,-0.03924252660099148,0.9414893617021277,2018,-0.03924252660099148
2018-03-26,871428.5993000007,13062.399300000689,"{'511010': 5300, '159915': 26500, '510500': 8800, '510050': 22300, '510300': 16900, '512880': 48600}",False,bull,0.8714285993000007,0.004359033319504491,0.937137330754352,2018,0.004359033319504491
2018-03-27,874840.6993000006,13062.399300000689,"{'511010': 5300, '159915': 26500, '510500': 8800, '510050': 22300, '510300': 16900, '512880': 48600}",False,bull,0.8748406993000005,0.003915524464931153,0.9455996131528046,2018,0.003915524464931153
2018-03-28,870717.7993000009,13062.399300000689,"{'511010': 5300, '159915': 26500, '510500': 8800, '510050': 22300, '510300': 16900, '512880': 48600}",False,bull,0.8707177993000009,-0.00471274370670971,0.9264990328820115,2018,-0.004712743706709821
2018-03-29,873287.7993000005,13062.399300000689,"{'511010': 5300, '159915': 26500, '510500': 8800, '510050': 22300, '510300': 16900, '512880': 48600}",False,bull,0.8732877993000006,0.00295158776134552,0.9434235976789168,2018,0.00295158776134552
2018-03-30,876943.4013000007,10339.501300000731,"{'511010': 5800, '159915': 19900, '510500': 7000, '510300': 13900, '510050': 18800, '512880': 40200}",True,bull,0.8769434013000007,0.0041860220684755145,0.9419729206963249,2018,0.0041860220684755145
2018-04-02,876765.2013000007,10339.501300000731,"{'511010': 5800, '159915': 19900, '510500': 7000, '510300': 13900, '510050': 18800, '512880': 40200}",False,bull,0.8767652013000007,-0.0002032058166306916,0.9388297872340425,2018,-0.0002032058166306916
2018-04-03,876063.5013000006,10339.501300000731,"{'511010': 5800, '159915': 19900, '510500': 7000, '510300': 13900, '510050': 18800, '512880': 40200}",False,bull,0.8760635013000005,-0.0008003282965151071,0.9327852998065764,2018,-0.000800328296514996
2018-04-04,874743.1013000007,10339.501300000731,"{'511010': 5800, '159915': 19900, '510500': 7000, '510300': 13900, '510050': 18800, '512880': 40200}",False,bull,0.8747431013000007,-0.001507196679282452,0.9303675048355898,2018,-0.001507196679282452
2018-04-09,876419.1013000007,10339.501300000731,"{'511010': 5800, '159915': 19900, '510500': 7000, '510300': 13900, '510050': 18800, '512880': 40200}",False,bull,0.8764191013000007,0.0019159911035699917,0.9315764023210832,2018,0.0019159911035699917
2018-04-10,879632.7013000008,10339.501300000731,"{'511010': 5800, '159915': 19900, '510500': 7000, '510300': 13900, '510050': 18800, '512880': 40200}",False,bull,0.8796327013000008,0.0036667388869473516,0.9497098646034816,2018,0.0036667388869473516
2018-04-11,879501.9013000006,10339.501300000731,"{'511010': 5800, '159915': 19900, '510500': 7000, '510300': 13900, '510050': 18800, '512880': 40200}",False,bull,0.8795019013000006,-0.0001486984281131587,0.9509187620889747,2018,-0.00014869842811304768
2018-04-12,878053.5013000008,10339.501300000731,"{'511010': 5800, '159915': 19900, '510500': 7000, '510300': 13900, '510050': 18800, '512880': 40200}",False,bull,0.8780535013000008,-0.001646841238044927,0.9410058027079303,2018,-0.001646841238044927
2018-04-13,877758.9483000007,5906.148300000787,{'511010': 7800},True,bear,0.8777589483000008,-0.00033546133528761235,0.934477756286267,2018,-0.00033546133528761235
2018-04-16,880176.9483000009,5906.148300000787,{'511010': 7800},False,bear,0.8801769483000008,0.0027547426371250516,0.9197292069632494,2018,0.0027547426371250516
2018-04-17,879537.3483000009,5906.148300000787,{'511010': 7800},False,bear,0.8795373483000009,-0.0007266720643335223,0.9061895551257254,2018,-0.0007266720643335223
2018-04-18,883359.3483000008,5906.148300000787,{'511010': 7800},False,bear,0.8833593483000007,0.004345466406159071,0.9081237911025144,2018,0.004345466406159071
2018-04-19,881565.3483000008,5906.148300000787,{'511010': 7800},False,bear,0.8815653483000008,-0.0020308835848654727,0.9209381044487428,2018,-0.0020308835848655837
2018-04-20,880365.8104000008,5868.81040000079,{'511010': 7800},True,bear,0.8803658104000007,-0.0013606908464735001,0.9066731141199226,2018,-0.0013606908464735001
2018-04-23,880287.8104000008,5868.81040000079,{'511010': 7800},False,bear,0.8802878104000008,-8.859953337403415e-05,0.910541586073501,2018,-8.859953337414517e-05
2018-04-24,881434.4104000008,5868.81040000079,{'511010': 7800},False,bear,0.8814344104000007,0.001302528544021131,0.929642166344294,2018,0.001302528544021353
2018-04-25,882152.0104000007,5868.81040000079,{'511010': 7800},False,bear,0.8821520104000007,0.0008141275079949217,0.9240812379110251,2018,0.0008141275079949217
2018-04-26,881894.6104000008,5868.81040000079,{'511010': 7800},False,bear,0.8818946104000008,-0.00029178644606064896,0.905705996131528,2018,-0.00029178644606064896
2018-04-27,882251.3434000007,5851.14340000079,{'511010': 7800},True,bear,0.8822513434000007,0.00040450751801057727,0.9076402321083172,2018,0.00040450751801057727
2018-05-02,881596.1434000008,5851.14340000079,{'511010': 7800},False,bear,0.8815961434000008,-0.0007426455112835573,0.910541586073501,2018,-0.0007426455112836683
2018-05-03,882789.5434000008,5851.14340000079,{'511010': 7800},False,bear,0.8827895434000008,0.0013536810578564928,0.9158607350096711,2018,0.0013536810578567149
2018-05-04,881763.7705000008,5815.970500000794,{'511010': 7800},True,bear,0.8817637705000008,-0.0011619676599808892,0.9115087040618955,2018,-0.0011619676599807782
2018-05-07,881771.5705000008,5815.970500000794,{'511010': 7800},False,bear,0.8817715705000009,8.845906648735635e-06,0.9262572533849129,2018,8.845906648735635e-06
2018-05-08,880991.5705000007,5815.970500000794,{'511010': 7800},False,bear,0.8809915705000008,-0.000884582839927428,0.9383462282398451,2018,-0.000884582839927428
2018-05-09,879470.5705000008,5815.970500000794,{'511010': 7800},False,bear,0.8794705705000009,-0.0017264637380544068,0.9356866537717602,2018,-0.0017264637380544068
2018-05-10,879501.7705000007,5815.970500000794,{'511010': 7800},False,bear,0.8795017705000007,3.5475888615632556e-05,0.9419729206963249,2018,3.5475888615632556e-05
2018-05-11,880048.1611000008,5800.761100000795,{'511010': 7800},True,bear,0.8800481611000008,0.0006212501422135919,0.9364119922630562,2018,0.0006212501422135919
2018-05-14,880094.9611000008,5800.761100000795,{'511010': 7800},False,bear,0.8800949611000007,5.3178907778672624e-05,0.9446324951644101,2018,5.3178907778672624e-05
2018-05-15,879915.5611000009,5800.761100000795,{'511010': 7800},False,bear,0.8799155611000009,-0.00020384163974263014,0.9482591876208898,2018,-0.00020384163974274117
2018-05-16,880079.3611000008,5800.761100000795,{'511010': 7800},False,bear,0.8800793611000008,0.00018615422574774776,0.940522243713733,2018,0.00018615422574774776
2018-05-17,879743.9611000008,5800.761100000795,{'511010': 7800},False,bear,0.8797439611000007,-0.0003811019946893257,0.9325435203094777,2018,-0.0003811019946892147
2018-05-18,879745.2520000008,5778.652000000793,{'511010': 7800},True,bear,0.8797452520000008,1.4673587509506092e-06,0.9426982591876208,2018,1.4673587511726538e-06
2018-05-21,879870.0520000008,5778.652000000793,{'511010': 7800},False,bear,0.8798700520000008,0.0001418592481361447,0.9472920696324951,2018,0.0001418592481361447
2018-05-22,880283.4520000009,5778.652000000793,{'511010': 7800},False,bear,0.8802834520000009,0.000469842108002716,0.9434235976789168,2018,0.00046984210800249393
2018-05-23,881047.8520000008,5778.652000000793,{'511010': 7800},False,bear,0.8810478520000008,0.0008683566620082406,0.9310928433268858,2018,0.0008683566620082406
2018-05-24,881679.6520000008,5778.652000000793,{'511010': 7800},False,bear,0.8816796520000009,0.000717100664357595,0.9235976789168278,2018,0.000717100664357595
2018-05-25,883221.3732000007,5775.973200000795,{'511010': 7800},True,bear,0.8832213732000007,0.0017486183292338975,0.92142166344294,2018,0.0017486183292341195
2018-05-28,881793.9732000008,5775.973200000795,{'511010': 7800},False,bear,0.8817939732000009,-0.0016161293683691902,0.9272243713733075,2018,-0.0016161293683691902
2018-05-29,880717.5732000008,5775.973200000795,{'511010': 7800},False,bear,0.8807175732000008,-0.0012206933055959324,0.9185203094777562,2018,-0.0012206933055958213
2018-05-30,880452.3732000008,5775.973200000795,{'511010': 7800},False,bear,0.8804523732000008,-0.00030111809741273365,0.9011121856866537,2018,-0.00030111809741273365
2018-05-31,880538.1732000008,5775.973200000795,{'511010': 7800},False,bear,0.8805381732000008,9.744990485760496e-05,0.9194874274661509,2018,9.744990485760496e-05
2018-06-01,880831.7394000008,5757.539400000796,{'511010': 7800},True,bear,0.8808317394000008,0.0003333940639200783,0.9132011605415861,2018,0.0003333940639200783
2018-06-04,881486.9394000008,5757.539400000796,{'511010': 7800},False,bear,0.8814869394000009,0.0007438424056407378,0.9221470019342359,2018,0.0007438424056407378
2018-06-05,880558.7394000008,5757.539400000796,{'511010': 7800},False,bear,0.8805587394000007,-0.0010529934801211116,0.9298839458413927,2018,-0.0010529934801211116
2018-06-06,880504.1394000009,5757.539400000796,{'511010': 7800},False,bear,0.8805041394000009,-6.200608495121607e-05,0.928191489361702,2018,-6.200608495132709e-05
2018-06-07,880277.9394000007,5757.539400000796,{'511010': 7800},False,bear,0.8802779394000008,-0.00025689828119868086,0.9279497098646035,2018,-0.00025689828119868086
2018-06-08,880358.2145000008,5736.4145000007975,{'511010': 7800},True,bear,0.8803582145000008,9.119290215853226e-05,0.9156189555125724,2018,9.119290215853226e-05
2018-06-11,881247.4145000008,5736.4145000007975,{'511010': 7800},False,bear,0.8812474145000008,0.0010100433952386911,0.918036750483559,2018,0.0010100433952389132
2018-06-12,879960.4145000008,5736.4145000007975,{'511010': 7800},False,bear,0.8799604145000007,-0.0014604298166710494,0.9272243713733075,2018,-0.0014604298166709384
2018-06-13,880061.8145000008,5736.4145000007975,{'511010': 7800},False,bear,0.8800618145000008,0.00011523245628919376,0.9177949709864602,2018,0.00011523245628919376
2018-06-14,880093.0145000007,5736.4145000007975,{'511010': 7800},False,bear,0.8800930145000008,3.545205516930494e-05,0.9153771760154739,2018,3.54520551690829e-05
2018-06-15,880536.6892000008,5719.8892000008,{'511010': 7800},True,bear,0.8805366892000008,0.0005041225105646419,0.9139264990328819,2018,0.0005041225105646419
2018-06-19,882580.2892000008,5719.8892000008,{'511010': 7800},False,bear,0.8825802892000009,0.0023208572965389695,0.8824951644100579,2018,0.0023208572965387475
2018-06-20,882463.2892000008,5719.8892000008,{'511010': 7800},False,bear,0.8824632892000008,-0.00013256584293996898,0.8824951644100579,2018,-0.00013256584293996898
2018-06-21,881971.8892000008,5719.8892000008,{'511010': 7800},False,bear,0.8819718892000008,-0.0005568503596852237,0.8752417794970987,2018,-0.0005568503596852237
2018-06-22,882549.8136000007,5705.013600000804,{'511010': 7800},True,bear,0.8825498136000007,0.0006552639682475547,0.879110251450677,2018,0.0006552639682475547
2018-06-25,883688.6136000007,5705.013600000804,{'511010': 7800},False,bear,0.8836886136000007,0.0012903520939568924,0.866779497098646,2018,0.0012903520939568924
2018-06-26,884016.2136000007,5705.013600000804,{'511010': 7800},False,bear,0.8840162136000007,0.00037071881990802247,0.8583172147001934,2018,0.00037071881990802247
2018-06-27,883571.6136000007,5705.013600000804,{'511010': 7800},False,bear,0.8835716136000007,-0.0005029319521069331,0.8380077369439072,2018,-0.0005029319521068221
2018-06-28,881169.2136000008,5705.013600000804,{'511010': 7800},False,bear,0.8811692136000008,-0.002718964669102042,0.8331721470019342,2018,-0.002718964669102042
2018-06-29,886021.0041000007,5744.204100000803,{'511010': 7800},True,bear,0.8860210041000007,0.005506082628758735,0.8551740812379109,2018,0.005506082628758735
2018-07-02,885911.8041000008,5744.204100000803,{'511010': 7800},False,bear,0.8859118041000008,-0.00012324764254412202,0.8324468085106382,2018,-0.00012324764254423304
2018-07-03,885373.6041000008,5744.204100000803,{'511010': 7800},False,bear,0.8853736041000008,-0.0006075096838187299,0.8293036750483559,2018,-0.0006075096838186189
2018-07-04,887144.2041000008,5744.204100000803,{'511010': 7800},False,bear,0.8871442041000008,0.0019998337332407523,0.8205996131528046,2018,0.0019998337332405303
2018-07-05,887113.0041000007,5744.204100000803,{'511010': 7800},False,bear,0.8871130041000007,-3.516902872824357e-05,0.8138297872340425,2018,-3.516902872824357e-05
2018-07-06,887050.9054000009,5721.105400000806,{'511010': 7800},True,bear,0.8870509054000009,-7.00008902054794e-05,0.8208413926499033,2018,-7.00008902054794e-05
2018-07-09,886614.1054000008,5721.105400000806,{'511010': 7800},False,bear,0.8866141054000009,-0.0004924181885627155,0.8447775628626693,2018,-0.0004924181885628265
2018-07-10,885880.9054000007,5721.105400000806,{'511010': 7800},False,bear,0.8858809054000008,-0.0008269663154855111,0.846953578336557,2018,-0.0008269663154854001
2018-07-11,885607.9054000007,5721.105400000806,{'511010': 7800},False,bear,0.8856079054000008,-0.0003081678342268246,0.8329303675048355,2018,-0.0003081678342268246
2018-07-12,885350.5054000008,5721.105400000806,{'511010': 7800},False,bear,0.8853505054000008,-0.00029064781200627277,0.8529980657640232,2018,-0.00029064781200616174
2018-07-13,886315.4383000009,5711.038300000808,{'511010': 7800},True,bear,0.8863154383000008,0.0010898880094545316,0.854448742746615,2018,0.0010898880094545316
2018-07-16,887867.6383000008,5711.038300000808,{'511010': 7800},False,bear,0.8878676383000008,0.0017512952307106033,0.8508220502901354,2018,0.0017512952307106033
2018-07-17,889006.4383000007,5711.038300000808,{'511010': 7800},False,bear,0.8890064383000007,0.0012826236151375348,0.8455029013539651,2018,0.0012826236151375348
2018-07-18,889302.8383000009,5711.038300000808,{'511010': 7800},False,bear,0.8893028383000009,0.00033340590937336323,0.8416344294003868,2018,0.00033340590937336323
2018-07-19,890215.4383000009,5711.038300000808,{'511010': 7800},False,bear,0.8902154383000008,0.0010261971071008347,0.8421179883945842,2018,0.0010261971071008347
2018-07-20,889813.5635000009,5683.5635000008115,{'511010': 7800},True,bear,0.8898135635000008,-0.00045143544215253684,0.8583172147001934,2018,-0.00045143544215253684
2018-07-23,890663.7635000009,5683.5635000008115,{'511010': 7800},False,bear,0.890663763500001,0.0009554810522958146,0.8638781431334622,2018,0.0009554810522958146
2018-07-24,888737.1635000008,5683.5635000008115,{'511010': 7800},False,bear,0.8887371635000009,-0.0021631058531327296,0.8798355899419729,2018,-0.0021631058531327296
2018-07-25,888838.5635000009,5683.5635000008115,{'511010': 7800},False,bear,0.8888385635000009,0.00011409447490717817,0.8795938104448743,2018,0.00011409447490717817
2018-07-26,890281.5635000009,5683.5635000008115,{'511010': 7800},False,bear,0.8902815635000009,0.0016234669143042613,0.8682301740812379,2018,0.0016234669143042613
2018-07-27,888907.9986000009,5643.798600000811,{'511010': 7800},True,bear,0.8889079986000009,-0.0015428432490502964,0.86605415860735,2018,-0.0015428432490504074
2018-07-30,889461.7986000008,5643.798600000811,{'511010': 7800},False,bear,0.8894617986000007,0.0006230116062315716,0.8612185686653772,2018,0.0006230116062315716
2018-07-31,890304.1986000008,5643.798600000811,{'511010': 7800},False,bear,0.8903041986000009,0.0009470895785812505,0.8643617021276596,2018,0.0009470895785810285
2018-08-01,892581.7986000008,5643.798600000811,{'511010': 7800},False,bear,0.8925817986000008,0.002558226731471658,0.8450193423597679,2018,0.002558226731471658
2018-08-02,893260.3986000008,5643.798600000811,{'511010': 7800},False,bear,0.8932603986000007,0.0007602664552026628,0.8261605415860734,2018,0.0007602664552026628
2018-08-03,893996.0296000008,5630.6296000008115,{'511010': 7800},True,bear,0.8939960296000008,0.000823534773457979,0.8145551257253385,2018,0.000823534773457979
2018-08-06,894596.6296000008,5630.6296000008115,{'511010': 7800},False,bear,0.8945966296000007,0.0006718150641773502,0.8060928433268859,2018,0.0006718150641773502
2018-08-07,895103.6296000008,5630.6296000008115,{'511010': 7800},False,bear,0.8951036296000008,0.0005667358709218195,0.8285783365570599,2018,0.0005667358709218195
2018-08-08,894206.6296000008,5630.6296000008115,{'511010': 7800},False,bear,0.8942066296000007,-0.0010021186043015495,0.8164893617021276,2018,-0.0010021186043015495
2018-08-09,893091.2296000008,5630.6296000008115,{'511010': 7800},False,bear,0.8930912296000008,-0.001247362704634547,0.836073500967118,2018,-0.001247362704634547
