date,total_value,cash,positions,year,daily_ret
2019-08-12,1025388.685900001,6370.68590000103,4,2019,0.013875635417661236
2019-08-13,1021170.285900001,6370.68590000103,4,2019,-0.004113952160782253
2019-08-14,1027447.485900001,6370.68590000103,4,2019,0.006147064879064468
2019-08-15,1030518.2859000011,6370.68590000103,4,2019,0.0029887658903657854
2019-08-16,1036046.4859000009,6370.68590000103,4,2019,0.005364485109715211
2019-08-19,1054332.4859000011,6370.68590000103,4,2019,0.017649787194746747
2019-08-20,1052585.885900001,6370.68590000103,4,2019,-0.001656593174694021
2019-08-21,1049650.485900001,6370.68590000103,4,2019,-0.0027887510552074835
2019-08-22,1058050.085900001,6370.68590000103,4,2019,0.008002282772058278
2019-08-23,1057032.685900001,6370.68590000103,4,2019,-0.0009615801875149099
2019-08-26,1051035.6859000009,6370.68590000103,4,2019,-0.005673429100155114
2019-08-27,1066837.285900001,6370.68590000103,4,2019,0.0150343134985651
2019-08-28,1070251.285900001,6370.68590000103,4,2019,0.003200113124205206
2019-08-29,1070345.285900001,6370.68590000103,4,2019,8.782984074717781e-05
2019-08-30,1076619.4859000011,6370.68590000103,4,2019,0.005861846716804564
2019-09-02,1097873.085900001,9706.655600001184,4,2019,0.019741050833974816
2019-09-03,1091912.655600001,9706.655600001184,4,2019,-0.005429070424031512
2019-09-04,1086152.2556000012,9706.655600001184,4,2019,-0.005275513540810239
2019-09-05,1089617.8556000013,9706.655600001184,4,2019,0.003190712887748637
2019-09-06,1094579.7556000012,9706.655600001184,4,2019,0.004553798356459193
2019-09-09,1098057.4556000012,9706.655600001184,4,2019,0.0031772010967749953
2019-09-10,1097130.9556000012,9706.655600001184,4,2019,-0.0008437627696755712
2019-09-11,1078734.5556000012,9706.655600001184,4,2019,-0.016767733975694088
2019-09-12,1083795.155600001,9706.655600001184,4,2019,0.004691237500207057
2019-09-16,1082137.0556000012,9706.655600001184,4,2019,-0.0015299016529390919
2019-09-17,1071449.5556000012,9706.655600001184,4,2019,-0.009876290572153223
2019-09-18,1080485.9556000012,9706.655600001184,4,2019,0.008433808155288824
2019-09-19,1087211.9556000012,9706.655600001184,4,2019,0.006224976794136028
2019-09-20,1087937.455600001,9706.655600001184,4,2019,0.0006673031843174027
2019-09-23,1080555.855600001,9706.655600001184,4,2019,-0.006784948860804607
2019-09-24,1088459.8556000013,9706.655600001184,4,2019,0.00731475375292967
2019-09-25,1078855.2556000012,9706.655600001184,4,2019,-0.008824027777033283
2019-09-26,1062128.4556000012,240348.1832000012,3,2019,-0.015504211443728377
2019-09-27,1063675.6832000013,240348.1832000012,3,2019,0.0014567236117650761
2019-09-30,1059103.283200001,240348.1832000012,3,2019,-0.004298678697104652
2019-10-08,1062730.2832000013,10739.693400001153,4,2019,0.0034245951811626707
2019-10-09,1070360.2934000012,10739.693400001153,4,2019,0.007179629978196322
2019-10-10,1084633.2934000012,10739.693400001153,4,2019,0.013334762217927398
2019-10-11,1077328.593400001,10739.693400001153,4,2019,-0.0067347185859490954
2019-10-14,1094255.093400001,10739.693400001153,4,2019,0.01571154808634634
2019-10-15,1079368.4934000012,10739.693400001153,4,2019,-0.013604323242165761
2019-10-16,1073839.2934000012,10739.693400001153,4,2019,-0.0051226249735927265
2019-10-17,1072419.9934000012,10739.693400001153,4,2019,-0.001321706151677704
2019-10-18,1060490.6934000012,10739.693400001153,4,2019,-0.01112372025271502
2019-10-21,1056965.7934000012,10739.693400001153,4,2019,-0.0033238386927271213
2019-10-22,1069737.093400001,10739.693400001153,4,2019,0.012082983271310743
2019-10-23,1062227.6934000012,10739.693400001153,4,2019,-0.007019855669520014
2019-10-24,1057204.5934000013,10739.693400001153,4,2019,-0.0047288354758684426
2019-10-25,1070584.4934000012,10739.693400001153,4,2019,0.012655923066858588
2019-10-28,1091304.1934000012,10739.693400001153,4,2019,0.019353633578418128
2019-10-29,1079933.593400001,10739.693400001153,4,2019,-0.010419276374788344
2019-10-30,1089089.493400001,10739.693400001153,4,2019,0.008478206489691553
2019-10-31,1092315.593400001,10739.693400001153,4,2019,0.0029621991760553357
2019-11-01,1099097.9934000012,10522.330300001144,4,2019,0.006209194523067119
2019-11-04,1103867.0303000011,10522.330300001144,4,2019,0.004339046134773872
2019-11-05,1111433.3303000012,10522.330300001144,4,2019,0.006854358172056152
2019-11-06,1097748.130300001,10522.330300001144,4,2019,-0.012313109231937736
2019-11-07,1101530.230300001,10522.330300001144,4,2019,0.0034453258407887155
2019-11-08,1105340.630300001,10522.330300001144,4,2019,0.0034591878599301573
2019-11-11,1086858.730300001,10522.330300001144,4,2019,-0.016720547036241373
2019-11-12,1084529.0303000011,10522.330300001144,4,2019,-0.002143516848189586
2019-11-13,1108562.230300001,10522.330300001144,4,2019,0.022160033829017767
2019-11-14,1127682.3303000012,10522.330300001144,4,2019,0.017247655997467692
2019-11-15,1121003.1303000012,10522.330300001144,4,2019,-0.005922944627697602
2019-11-18,1124647.6303000012,10522.330300001144,4,2019,0.0032511059973798773
2019-11-19,1138370.4303000013,10522.330300001144,4,2019,0.012201866282632423
2019-11-20,1129904.1303000012,10522.330300001144,4,2019,-0.007437210045739606
2019-11-21,1125211.6303000012,10522.330300001144,4,2019,-0.004153007210225934
2019-11-22,1103781.130300001,10522.330300001144,4,2019,-0.01904575052631341
2019-11-25,1080029.8303000012,10522.330300001144,4,2019,-0.02151812469700798
2019-11-26,1085103.5303000011,10522.330300001144,4,2019,0.004697740615729584
2019-11-27,1106297.730300001,10522.330300001144,4,2019,0.01953196115226019
2019-11-28,1104400.430300001,10522.330300001144,4,2019,-0.001714999450903254
2019-11-29,1099852.5303000011,10522.330300001144,4,2019,-0.004117981010533067
2019-12-02,1108822.3303000012,10905.509500001208,4,2019,0.008155456984358933
2019-12-03,1121432.4095000012,10905.509500001208,4,2019,0.011372497518685742
2019-12-04,1123681.3095000011,10905.509500001208,4,2019,0.00200538167164499
2019-12-05,1133916.1095000014,10905.509500001208,4,2019,0.00910827644232537
2019-12-06,1146396.2095000013,10905.509500001208,4,2019,0.01100619339953024
2019-12-09,1155804.2095000013,10905.509500001208,4,2019,0.008206586799605065
2019-12-10,1172019.4095000012,10905.509500001208,4,2019,0.014029365758249535
2019-12-11,1166793.0095000013,10905.509500001208,4,2019,-0.004459311814835498
2019-12-12,1186076.8095000011,10905.509500001208,4,2019,0.016527181636324162
2019-12-13,1190018.4095000012,10905.509500001208,4,2019,0.0033232249112615797
2019-12-16,1202335.5095000013,10905.509500001208,4,2019,0.010350344080118257
2019-12-17,1201836.8095000011,10905.509500001208,4,2019,-0.00041477607211948264
2019-12-18,1199521.8095000014,10905.509500001208,4,2019,-0.0019262182533441585
2019-12-19,1187130.6095000012,10905.509500001208,4,2019,-0.010330116469633221
2019-12-20,1182170.1095000012,10905.509500001208,4,2019,-0.0041785629654426115
2019-12-23,1157954.3095000014,10905.509500001208,4,2019,-0.020484192423239178
2019-12-24,1176948.3095000014,10905.509500001208,4,2019,0.016403065167745368
2019-12-25,1207778.4095000012,10905.509500001208,4,2019,0.026194948198784873
2019-12-26,1203952.6095000012,10905.509500001208,4,2019,-0.0031676340377568835
2019-12-27,1185494.6095000012,10905.509500001208,4,2019,-0.01533116823233227
2019-12-30,1192127.0095000013,10905.509500001208,4,2019,0.005594626872911235
2019-12-31,1191974.1095000012,10905.509500001208,4,2019,-0.0001282581459707277
2020-01-02,1217397.3095000011,6394.521800001276,4,2020,0.02132865118241889
2020-01-03,1214226.9218000013,6394.521800001276,4,2020,-0.0026042341931098445
2020-01-06,1219234.6218000012,6394.521800001276,4,2020,0.004124187917507571
2020-01-07,1218506.8218000014,6394.521800001276,4,2020,-0.000596931867736239
2020-01-08,1197488.9218000013,6394.521800001276,4,2020,-0.01724889809722374
2020-01-09,1217925.8218000012,6394.521800001276,4,2020,0.017066462685333406
2020-01-10,1238617.6218000012,6394.521800001276,4,2020,0.016989376224423314
2020-01-13,1272564.2218000013,6394.521800001276,4,2020,0.02740684405140925
2020-01-14,1261547.4218000013,6394.521800001276,4,2020,-0.008657166224913304
2020-01-15,1279961.6218000012,6394.521800001276,4,2020,0.014596518277312232
2020-01-16,1276326.7218000013,6394.521800001276,4,2020,-0.002839850772156871
2020-01-17,1275180.5218000012,6394.521800001276,4,2020,-0.0008980459160047305
2020-01-20,1315869.7218000013,6394.521800001276,4,2020,0.0319085802397332
2020-01-21,1312929.8218000012,6394.521800001276,4,2020,-0.0022341877400892107
2020-01-22,1353476.6218000012,6394.521800001276,4,2020,0.03088268643666825
2020-01-23,1329496.2218000013,6394.521800001276,4,2020,-0.0177176314786347
2020-02-03,1238860.4218000013,3794.5073000014036,4,2020,-0.06817304067046426
2020-02-04,1279559.4073000015,3794.5073000014036,4,2020,0.03285195392784179
2020-02-05,1289985.3073000014,3794.5073000014036,4,2020,0.008148039036342647
2020-02-06,1314631.5073000013,3794.5073000014036,4,2020,0.019105799004475177
2020-02-07,1343927.8073000014,3794.5073000014036,4,2020,0.0222847998373088
2020-02-10,1331324.8073000014,3794.5073000014036,4,2020,-0.009377735866125003
2020-02-11,1334940.5073000013,3794.5073000014036,4,2020,0.0027158661659230088
2020-02-12,1366474.2073000013,3794.5073000014036,4,2020,0.023621801741396498
2020-02-13,1386393.0073000013,3794.5073000014036,4,2020,0.014576784467346338
2020-02-14,1394073.4073000015,3794.5073000014036,4,2020,0.0055398432908702055
2020-02-17,1429364.1073000012,3794.5073000014036,4,2020,0.025314807538255657
2020-02-18,1467813.8073000014,3794.5073000014036,4,2020,0.02689986393504018
2020-02-19,1469650.5073000016,3794.5073000014036,4,2020,0.0012513167479863974
2020-02-20,1500119.1073000014,3794.5073000014036,4,2020,0.02073186777989533
2020-02-21,1528485.5073000013,3794.5073000014036,4,2020,0.018909431832419887
2020-02-24,1580600.1073000014,3794.5073000014036,4,2020,0.03409558007001201
2020-02-25,1593300.8073000014,3794.5073000014036,4,2020,0.008035365771102976
2020-02-26,1495807.4073000015,3794.5073000014036,4,2020,-0.06118957547332926
2020-02-27,1475023.5073000016,753411.2402000014,2,2020,-0.013894770074387996
2020-02-28,1456258.7402000013,753411.2402000014,2,2020,-0.012721673252752974
2020-03-02,1465578.8402000014,13409.62980000132,4,2020,0.00640003025748026
2020-03-03,1464021.1298000014,13409.62980000132,4,2020,-0.001062863598513375
2020-03-04,1429565.6298000014,13409.62980000132,4,2020,-0.02353483791911315
2020-03-05,1441685.5298000013,13409.62980000132,4,2020,0.008478029792654995
2020-03-06,1427364.0298000015,13409.62980000132,4,2020,-0.009933858462175538
2020-03-09,1364269.9298000012,623552.4762000013,2,2020,-0.044203229647619025
2020-03-10,1381888.8762000012,623552.4762000013,2,2020,0.012914560392445873
2020-03-11,1372916.1762000013,623552.4762000013,2,2020,-0.006493069127724405
2020-03-12,1368510.7762000014,623552.4762000013,2,2020,-0.0032087902206771046
2020-03-13,1366799.2762000014,623552.4762000013,2,2020,-0.0012506295381555788
2020-03-16,1339384.1762000013,911861.0790000013,1,2020,-0.02005788302450673
2020-03-17,1338129.5790000013,911861.0790000013,1,2020,-0.0009366970450250811
2020-03-18,1338129.5790000013,911861.0790000013,1,2020,0.0
2020-03-19,1337037.5790000013,911861.0790000013,1,2020,-0.0008160644657567717
2020-03-20,1337814.5790000013,911861.0790000013,1,2020,0.0005811354985110206
2020-03-23,1339900.5790000013,911861.0790000013,1,2020,0.0015592594315718689
2020-03-24,1339953.0790000013,911861.0790000013,1,2020,3.918201157815382e-05
2020-03-25,1340019.5790000013,911861.0790000013,1,2020,4.962860345059106e-05
2020-03-26,1340950.5790000013,911861.0790000013,1,2020,0.0006947659680425211
2020-03-27,1341661.0790000013,911861.0790000013,1,2020,0.0005298480131383787
2020-03-30,1342214.0790000013,911861.0790000013,1,2020,0.00041217562963979937
2020-03-31,1343036.5790000013,911861.0790000013,1,2020,0.0006127934528989964
2020-04-01,1343848.5790000013,17536.506500001415,2,2020,0.0006046000627955017
2020-04-02,1343750.4065000014,17536.506500001415,2,2020,-7.305324538342539e-05
2020-04-03,1345226.1065000014,17536.506500001415,2,2020,0.0010981950166204513
2020-04-07,1361126.0065000013,17536.506500001415,2,2020,0.01181950002544041
2020-04-08,1362025.5065000015,17536.506500001415,2,2020,0.0006608499108124999
2020-04-09,1363995.1065000014,17536.506500001415,2,2020,0.001446081582613834
2020-04-10,1362635.1065000014,17536.506500001415,2,2020,-0.0009970710257822812
2020-04-13,1360364.7065000013,17536.506500001415,2,2020,-0.001666183403884136
2020-04-14,1366649.3065000016,17536.506500001415,2,2020,0.0046197905385017
2020-04-15,1368295.4065000014,17536.506500001415,2,2020,0.0012044787145983893
2020-04-16,1366457.0065000015,17536.506500001415,2,2020,-0.0013435695181513996
2020-04-17,1368582.1065000014,17536.506500001415,2,2020,0.0015551898009897869
2020-04-20,1370254.2065000015,17536.506500001415,2,2020,0.0012217754360943633
2020-04-21,1366568.3065000013,17536.506500001415,2,2020,-0.0026899388321638407
2020-04-22,1381074.6065000014,17536.506500001415,2,2020,0.010615129833614345
2020-04-23,1385546.0065000015,17536.506500001415,2,2020,0.0032376237887190573
2020-04-24,1386785.4065000014,17536.506500001415,2,2020,0.0008945210005193438
2020-04-27,1388999.1065000012,17536.506500001415,2,2020,0.0015962815801378039
2020-04-28,1396354.4065000014,17536.506500001415,2,2020,0.005295395774972178
2020-04-29,1391164.2065000013,17536.506500001415,2,2020,-0.00371696467303706
2020-04-30,1391364.9065000014,17536.506500001415,2,2020,0.0001442676565874823
2020-05-06,1391397.8065000013,518.3374000015428,4,2020,2.3645845777853225e-05
2020-05-07,1391817.6374000015,518.3374000015428,4,2020,0.0003017331909243026
2020-05-08,1397186.4374000016,518.3374000015428,4,2020,0.003857401900747126
2020-05-11,1390804.5374000017,518.3374000015428,4,2020,-0.004567679608940334
2020-05-12,1401961.5374000017,518.3374000015428,4,2020,0.008021975554420635
2020-05-13,1416896.8374000015,518.3374000015428,4,2020,0.010653145326438906
2020-05-14,1412205.6374000015,518.3374000015428,4,2020,-0.0033108973611715165
2020-05-15,1420957.2374000014,518.3374000015428,4,2020,0.006197114476976795
2020-05-18,1423236.7374000014,518.3374000015428,4,2020,0.0016042002813334566
2020-05-19,1442506.5374000014,518.3374000015428,4,2020,0.013539420037177008
2020-05-20,1427433.6374000015,518.3374000015428,4,2020,-0.010449103424631678
2020-05-21,1416420.0374000017,518.3374000015428,4,2020,-0.0077156651709991975
2020-05-22,1392639.9374000016,518.3374000015428,4,2020,-0.016788875737490327
2020-05-25,1400400.1374000015,518.3374000015428,4,2020,0.005572294597904426
2020-05-26,1412374.8374000015,518.3374000015428,4,2020,0.008550913185592979
2020-05-27,1396938.9374000016,518.3374000015428,4,2020,-0.010929039226169834
2020-05-28,1398088.3374000017,307436.9116000015,3,2020,0.0008227990280944564
2020-05-29,1406101.5116000015,307436.9116000015,3,2020,0.005731522097453201
2020-06-01,1423833.7116000014,6001.85750000157,4,2020,0.012610896051041598
2020-06-02,1410765.7575000017,6001.85750000157,4,2020,-0.009178005825775104
2020-06-03,1409579.4575000016,6001.85750000157,4,2020,-0.0008408908379674562
2020-06-04,1421786.6575000014,6001.85750000157,4,2020,0.008660171610084477
2020-06-05,1427558.0575000015,6001.85750000157,4,2020,0.004059258799170573
2020-06-08,1426489.4575000014,6001.85750000157,4,2020,-0.0007485509919445965
2020-06-09,1438565.9575000019,6001.85750000157,4,2020,0.008465888013757361
2020-06-10,1446491.2575000015,6001.85750000157,4,2020,0.0055091669302202995
2020-06-11,1433298.2575000015,6001.85750000157,4,2020,-0.009120691142511128
2020-06-12,1440457.3575000016,6001.85750000157,4,2020,0.004994843161595153
2020-06-15,1431902.1575000016,6001.85750000157,4,2020,-0.005939224757647854
2020-06-16,1446841.7575000017,6001.85750000157,4,2020,0.010433394433934984
2020-06-17,1450401.5575000015,6001.85750000157,4,2020,0.0024603934615150536
2020-06-18,1451521.7575000017,6001.85750000157,4,2020,0.0007723378358273081
2020-06-19,1473815.6575000014,6001.85750000157,4,2020,0.015358984379536311
2020-06-22,1480684.5575000015,6001.85750000157,4,2020,0.004660623575984957
2020-06-23,1501798.2575000017,6001.85750000157,4,2020,0.014259417978700784
2020-06-24,1504942.2575000017,6001.85750000157,4,2020,0.0020934902436453573
2020-06-29,1506474.0575000015,6001.85750000157,4,2020,0.001017846360792829
2020-06-30,1523868.5575000015,6001.85750000157,4,2020,0.01154649820446707
2020-07-01,1553349.3575000013,13132.322000001717,4,2020,0.019346025518345744
2020-07-02,1566805.6220000018,13132.322000001717,4,2020,0.008662741858442846
2020-07-03,1571160.6220000016,13132.322000001717,4,2020,0.0027795407029753694
2020-07-06,1625805.3220000018,13132.322000001717,4,2020,0.03477983042271027
2020-07-07,1638950.1220000018,13132.322000001717,4,2020,0.008085100855636185
2020-07-08,1664636.6220000016,13132.322000001717,4,2020,0.0156725330778551
2020-07-09,1698501.0220000017,13132.322000001717,4,2020,0.020343418829337878
2020-07-10,1712000.2220000017,13132.322000001717,4,2020,0.007947713793015287
2020-07-13,1772559.3220000018,13132.322000001717,4,2020,0.03537330148780793
2020-07-14,1758315.2220000017,13132.322000001717,4,2020,-0.008035894665532672
2020-07-15,1736546.8220000018,13132.322000001717,4,2020,-0.012380260221622419
2020-07-16,1638915.4220000017,405645.0164000017,3,2020,-0.05622157650063064
2020-07-17,1639542.7164000017,405645.0164000017,3,2020,0.0003827497084838427
2020-07-20,1640184.516400002,405645.0164000017,3,2020,0.00039145061216183663
2020-07-21,1653709.716400002,405645.0164000017,3,2020,0.008246145396913152
2020-07-22,1668009.2164000017,405645.0164000017,3,2020,0.008646922648025912
2020-07-23,1675460.3164000018,405645.0164000017,3,2020,0.004467061648544934
2020-07-24,1629266.0164000017,783931.4513000017,2,2020,-0.02757110959169473
2020-07-27,1629828.4513000017,783931.4513000017,2,2020,0.00034520753169742235
2020-07-28,1634034.8513000018,783931.4513000017,2,2020,0.0025808851211579498
2020-07-29,1650073.8513000016,783931.4513000017,2,2020,0.009815580118893719
2020-07-30,1645275.1513000017,783931.4513000017,2,2020,-0.002908172865244363
2020-07-31,1653085.4513000017,783931.4513000017,2,2020,0.004747108709341807
2020-08-03,1662919.0513000018,12044.471500001862,4,2020,0.005948633806114989
2020-08-04,1642026.3715000018,12044.471500001862,4,2020,-0.012563858585700305
2020-08-05,1659214.4715000018,12044.471500001862,4,2020,0.010467615075084646
2020-08-06,1655655.4715000018,12044.471500001862,4,2020,-0.0021449909346453744
2020-08-07,1652206.7715000017,12044.471500001862,4,2020,-0.0020829816706223747
2020-08-10,1644066.671500002,12044.471500001862,4,2020,-0.00492680464722306
2020-08-11,1639359.7715000021,12044.471500001862,4,2020,-0.0028629617530689933
2020-08-12,1600591.0715000017,12044.471500001862,4,2020,-0.023648683268912563
2020-08-13,1600335.571500002,361392.17410000187,3,2020,-0.00015962853007811528
2020-08-14,1624911.774100002,361392.17410000187,3,2020,0.015356905787555997
2020-08-17,1646835.5741000017,361392.17410000187,3,2020,0.013492301766440784
2020-08-18,1651449.6741000018,361392.17410000187,3,2020,0.002801797624830682
2020-08-19,1642808.274100002,361392.17410000187,3,2020,-0.005232614796275459
2020-08-20,1616680.1741000018,361392.17410000187,3,2020,-0.01590453396901359
2020-08-21,1625040.274100002,361392.17410000187,3,2020,0.005171152670721657
2020-08-24,1636529.3741000018,361392.17410000187,3,2020,0.007070040160304769
2020-08-25,1636710.2741000017,361392.17410000187,3,2020,0.00011053880416866946
2020-08-26,1624410.1741000018,723471.9319000018,2,2020,-0.007515135815203133
2020-08-27,1627199.1319000018,723471.9319000018,2,2020,0.0017169049076815046
2020-08-28,1643636.7319000019,723471.9319000018,2,2020,0.010101775300731974
2020-08-31,1649491.7319000019,723471.9319000018,2,2020,0.0035622226531963896
2020-09-01,1641686.531900002,9169.360000001874,4,2020,-0.004731881857333975
2020-09-02,1632971.660000002,9169.360000001874,4,2020,-0.005308487175023413
2020-09-03,1631776.560000002,9169.360000001874,4,2020,-0.0007318559343523212
2020-09-04,1609708.3600000017,9169.360000001874,4,2020,-0.013524032971769184
2020-09-07,1578202.4600000018,9169.360000001874,4,2020,-0.019572427392996694
2020-09-08,1564618.2600000019,9169.360000001874,4,2020,-0.008607387419735657
2020-09-09,1543992.160000002,354145.5385000018,3,2020,-0.01318283221365435
2020-09-10,1537559.938500002,696964.7761000019,2,2020,-0.004165967720975994
2020-09-11,1548384.6761000017,696964.7761000019,2,2020,0.007040205281727108
2020-09-14,1551810.8761000019,696964.7761000019,2,2020,0.0022127576259860504
2020-09-15,1551946.6761000017,696964.7761000019,2,2020,8.751066389045548e-05
2020-09-16,1545737.3761000019,696964.7761000019,2,2020,-0.004000975095100334
2020-09-17,1537531.0761000018,696964.7761000019,2,2020,-0.005308987236049778
2020-09-18,1542787.7761000018,696964.7761000019,2,2020,0.0034189227663181665
2020-09-21,1537952.5761000018,696964.7761000019,2,2020,-0.003134066833367588
2020-09-22,1535482.9761000017,696964.7761000019,2,2020,-0.001605771230126396
2020-09-23,1535731.1761000017,696964.7761000019,2,2020,0.00016164295134712958
2020-09-24,1527757.2761000018,1043086.8076000018,1,2020,-0.005192249870351495
2020-09-25,1526906.8076000018,1043086.8076000018,1,2020,-0.0005566777611237805
2020-09-28,1526502.8076000018,1043086.8076000018,1,2020,-0.0002645872020408113
2020-09-29,1526070.8076000018,1043086.8076000018,1,2020,-0.0002829998070420503
2020-09-30,1525886.8076000018,1043086.8076000018,1,2020,-0.00012057107644258824
2020-10-09,1525178.8076000018,17746.169200001983,3,2020,-0.0004639924773408577
2020-10-12,1555678.969200002,17746.169200001983,3,2020,0.019997761212008136
2020-10-13,1558602.5692000021,17746.169200001983,3,2020,0.0018793080435506315
2020-10-14,1556119.5692000021,17746.169200001983,3,2020,-0.0015930937424762925
2020-10-15,1555625.969200002,17746.169200001983,3,2020,-0.00031719927553752747
2020-10-16,1542941.969200002,17746.169200001983,3,2020,-0.008153630918441679
2020-10-19,1537772.169200002,17746.169200001983,3,2020,-0.0033506120795201433
2020-10-20,1562938.5692000021,17746.169200001983,3,2020,0.01636549321418168
2020-10-21,1556764.5692000021,17746.169200001983,3,2020,-0.003950251226547019
2020-10-22,1566031.569200002,17746.169200001983,3,2020,0.0059527305434257105
2020-10-23,1551773.369200002,17746.169200001983,3,2020,-0.009104669586759151
2020-10-26,1554180.369200002,17746.169200001983,3,2020,0.0015511285654044027
2020-10-27,1564358.7692000018,17746.169200001983,3,2020,0.0065490468170301686
2020-10-28,1586031.169200002,17746.169200001983,3,2020,0.013853855283518568
2020-10-29,1593970.369200002,17746.169200001983,3,2020,0.005005702380997068
2020-10-30,1582354.5692000021,17746.169200001983,3,2020,-0.007287337471542643
2020-11-02,1603664.369200002,7633.82440000221,4,2020,0.013467145995460061
2020-11-03,1607902.5244000023,7633.82440000221,4,2020,0.002642794391019887
2020-11-04,1620120.524400002,7633.82440000221,4,2020,0.0075987193344067006
2020-11-05,1657556.524400002,7633.82440000221,4,2020,0.02310692287159566
2020-11-06,1648657.5244000023,7633.82440000221,4,2020,-0.005368746024043469
2020-11-09,1669593.7244000023,7633.82440000221,4,2020,0.01269893819070722
2020-11-10,1670412.624400002,7633.82440000221,4,2020,0.0004904786044843679
2020-11-11,1652956.4244000022,7633.82440000221,4,2020,-0.010450232322848918
2020-11-12,1669310.6244000022,7633.82440000221,4,2020,0.009893908731402945
2020-11-13,1653663.4244000022,7633.82440000221,4,2020,-0.009373450196319189
2020-11-16,1672479.8244000024,7633.82440000221,4,2020,0.011378615335117193
2020-11-17,1658722.8244000021,7633.82440000221,4,2020,-0.008225510286759663
2020-11-18,1641577.2244000023,7633.82440000221,4,2020,-0.010336627523167885
2020-11-19,1647277.624400002,7633.82440000221,4,2020,0.003472514064687404
2020-11-20,1671126.224400002,7633.82440000221,4,2020,0.014477583891596035
2020-11-23,1691427.924400002,7633.82440000221,4,2020,0.012148513800798622
2020-11-24,1694247.4244000022,7633.82440000221,4,2020,0.0016669347592805916
2020-11-25,1664451.8244000021,7633.82440000221,4,2020,-0.0175863333601064
2020-11-26,1662400.3244000021,7633.82440000221,4,2020,-0.0012325379262565495
2020-11-27,1665658.9244000022,7633.82440000221,4,2020,0.001960177673314689
2020-11-30,1653685.224400002,7633.82440000221,4,2020,-0.00718856653339961
2020-12-01,1669501.8244000021,5560.9705000023605,4,2020,0.009564456262066923
2020-12-02,1661675.8705000023,5560.9705000023605,4,2020,-0.004687598291671424
2020-12-03,1646763.9705000024,5560.9705000023605,4,2020,-0.008974012480251536
2020-12-04,1661651.9705000024,5560.9705000023605,4,2020,0.009040761315344703
2020-12-07,1655924.6705000023,5560.9705000023605,4,2020,-0.003446750644346186
2020-12-08,1668132.4705000024,5560.9705000023605,4,2020,0.007372195255907377
2020-12-09,1652734.4705000024,5560.9705000023605,4,2020,-0.009230681778758631
2020-12-10,1647745.1705000026,5560.9705000023605,4,2020,-0.0030188152356321885
2020-12-11,1640500.2705000024,5560.9705000023605,4,2020,-0.004396857068500237
2020-12-14,1650135.7705000024,5560.9705000023605,4,2020,0.005873513204032177
2020-12-15,1651298.9705000024,5560.9705000023605,4,2020,0.00070491169320408
2020-12-16,1650213.0705000025,5560.9705000023605,4,2020,-0.0006576035105690936
2020-12-17,1678786.8705000023,5560.9705000023605,4,2020,0.017315218568316304
2020-12-18,1700143.0705000025,5560.9705000023605,4,2020,0.01272120980648328
2020-12-21,1737411.0705000022,5560.9705000023605,4,2020,0.021920508130553573
2020-12-22,1695367.7705000024,5560.9705000023605,4,2020,-0.024198821288677674
2020-12-23,1713764.0705000025,5560.9705000023605,4,2020,0.010850919971526096
2020-12-24,1709232.1705000023,5560.9705000023605,4,2020,-0.0026444130076072048
2020-12-25,1748786.9705000024,5560.9705000023605,4,2020,0.023141853214960983
2020-12-28,1749444.1705000023,5560.9705000023605,4,2020,0.0003758033488847623
2020-12-29,1700128.0705000025,5560.9705000023605,4,2020,-0.028189582057885798
2020-12-30,1735445.3705000023,5560.9705000023605,4,2020,0.02077331738285637
2020-12-31,1752048.4705000024,5560.9705000023605,4,2020,0.009567054245687157
2021-01-04,1813435.9705000024,9976.7686000026,4,2021,0.03503755805481856
2021-01-05,1833148.4686000026,9976.7686000026,4,2021,0.010870247651790566
2021-01-06,1830097.2686000026,9976.7686000026,4,2021,-0.0016644587453029658
2021-01-07,1863690.4686000026,9976.7686000026,4,2021,0.01835596423008612
2021-01-08,1847197.7686000024,9976.7686000026,4,2021,-0.008849484545783715
2021-01-11,1800019.4686000026,9976.7686000026,4,2021,-0.025540470436880458
2021-01-12,1830266.9686000026,9976.7686000026,4,2021,0.01680398491663282
2021-01-13,1799531.4686000028,9976.7686000026,4,2021,-0.016792905366974864
2021-01-14,1765429.0686000027,9976.7686000026,4,2021,-0.01895071055719355
2021-01-15,1766904.8686000025,409461.8836000026,3,2021,0.000835944092146379
2021-01-18,1775155.1836000024,409461.8836000026,3,2021,0.004669360046835491
2021-01-19,1747754.5836000028,409461.8836000026,3,2021,-0.015435608251686106
2021-01-20,1779233.5836000026,409461.8836000026,3,2021,0.018011109966686423
2021-01-21,1804156.6836000027,409461.8836000026,3,2021,0.014007772913982475
2021-01-22,1819885.2836000025,409461.8836000026,3,2021,0.00871797895547255
2021-01-25,1824180.6836000027,409461.8836000026,3,2021,0.002360258659547698
2021-01-26,1801388.3836000026,409461.8836000026,3,2021,-0.01249454081216328
2021-01-27,1800835.6836000027,409461.8836000026,3,2021,-0.0003068188987070952
2021-01-28,1768888.7836000028,409461.8836000026,3,2021,-0.017740041632302472
2021-01-29,1756036.7836000025,409461.8836000026,3,2021,-0.007265578321913546
2021-02-01,1762189.5836000026,5597.712500002839,4,2021,0.0035037990419461984
2021-02-02,1798129.7125000032,5597.712500002839,4,2021,0.02039515454777452
